"UKA_app1.UKA1.contrast","UKA_app1.UKA1.Sgroup_contrast","UKA_app1.UKA1.Kinase Name","UKA_app1.UKA1.Kinase Uniprot ID","UKA_app1.UKA1.Kinase entrezid","UKA_app1.UKA1.Kinase Group","UKA_app1.UKA1.Kinase Family","UKA_app1.UKA1.Median Final score","UKA_app1.UKA1.Final score rank","UKA_app1.UKA1.Mean Significance Score","UKA_app1.UKA1.Mean Specificity Score","UKA_app1.UKA1.Median Kinase Statistic","UKA_app1.UKA1.Median Kinase Change","UKA_app1.UKA1.Mean peptide set size","UKA_app1.UKA1.Max Final score","UKA_app1.UKA1.SD Kinase Statistic","UKA_app1.UKA1.Mean Kinase Statistic"
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","RPS6KA4","O75676",8986,"AGC-CAMK","RSK",1.2175486637353976,54,1.0,0.1755635672126572,1.8526733602085657,0.2411917845408175,4.0,1.2350770153501116,0.34590764290245474,1.6658618819378763
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","RPS6KA5","O75582",9252,"AGC-CAMK","RSK",2.853871964321762,3,1.0,1.746589585568725,2.835715199133893,0.31242555600625493,36.0,3.221848749616356,0.08929462318928644,2.864051072587298
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","RPS6KA6","Q9UK32",27330,"AGC-CAMK","RSK",1.247669439002753,51,0.8118562527100117,0.2646855602456193,2.1193760676865674,0.24598401150218097,11.0,1.4814860601221125,0.755756507896944,1.897252050431814
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","RPS6KB1","P23443",6198,"AGC","RSK",1.7746907182741372,16,1.0,0.7598538818959588,2.963607835453041,0.3129467467466964,13.0,2.3979400086720375,0.3197985578252547,2.7864198671703444
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","RPS6KB2","Q9UBS0",6199,"AGC","RSK",2.5528419686577806,5,1.0,1.4347049724705818,2.9797636155998988,0.4047966364658226,20.0,3.6989700043360187,0.194338563624338,2.9839100097496827
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","RPS6KL1","Q9Y6S9",83694,"OTHER","RSKL",0.4156687756324692,94,0.3979400086720376,0.017735367413714218,0.5005983542945943,0.1783154540591756,3.0,0.41930306028756326,0.0,0.5005983542945943
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","SGK1","O00141",6446,"AGC","SGK",1.886056647693163,13,1.0,0.9308520950885266,2.9417450621409422,0.3505210204002237,15.0,2.3372421683184257,0.050006544710114335,2.938963918388511
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","SGK2","Q9HBY8",10110,"AGC","SGK",2.1191864077192086,10,1.0,1.051118230096394,3.1539203097379302,0.3989034039633645,12.0,2.4436974992327127,0.2832652033029911,3.1603772919945423
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","SGK3","Q96BR1",23678,"AGC","SGK",1.9065783148377649,12,1.0,0.8831092808995663,3.1276064147375577,0.38941459523307226,11.0,2.1079053973095196,0.2650111473707476,3.057830268131834
"Stretch vs C_Soft","C_WT_Stretch vs C_Soft","STK38L","Q9Y2H1",23012,"AGC","NDR",1.3645162531850878,42,1.0,0.36315741301767096,2.293769447453776,0.4087590376536018,7.0,1.3914739664228057,0.051264192232071897,2.3233668426387513
"Stretch vs C_Soft","LMNA_Stretch vs C_Soft","AKT1","P31749",207,"AGC","Akt",1.7588521375883002,34,1.2744958806169775,0.5385286221023967,1.0423219486998072,0.38417024965639446,23.0,2.180192935409244,0.021280103977288384,1.0479719095296929
"Stretch vs C_Soft","LMNA_Stretch vs C_Soft","AKT2","P31751",208,"AGC","Akt",2.071604147743286,20,1.448026461830812,0.6412277479953357,1.0792625817898813,0.36134395392044794,22.0,2.2653601610123006,0.025368909265417423,1.0733233944394869
"Stretch vs C_Soft","LMNA_Stretch vs C_Soft","AKT3","Q9Y243",10000,"AGC","Akt",2.1056839373155616,18,1.2415570372142821,0.867402026502974,1.2394837895467217,0.4593228399753527,8.0,2.346016092625931,0.03166754205462074,1.2509947503656411
